singer,song name,date,text,poet 
"עופר לוי
",כוש כוש,09/07/11,"כל הלילה לא ישנתי וחשבתי רק עליה 
כל הלילה רק דימיינתי את קולה ואת מראה 
עד הבוקר התייסרתי ועכשיו אני יודע 
שלנצח אוהבנה לא יכול עוד בלעדיה 

אנא אהובה תתני לי 
סודותייך נא גלי גלי 
אהביני והביני 
לא יכול עוד בלעדייך 
אהביני אטעימיני 
והדבש שבשפתייך 

כל הלילה לא ישנתי וחשבתי רק עלייך 
כל הלילה רק דימיינתי את קולך ואת פנייך 
כל הלילה רק טיילתי וחשבתי אודותיה 
וסברתי והרגשתי שאני מתגעגע 
עד הבוקר התיסרתי ועכשיו אני יודע 
שלנצח אוהבנה לא יכול עוד בלעדיה",מרים גרנות
"עופר לוי
",כוש כוש,20/04/14,"חולם איתך לבנות בית 
הרבה ימים של אהבה 
תגידי מילה אחת או שתיים 
שתרעיף את ליבי מאהבה 

אני עף אני עף לשמים ממך 
אני עף כולי רועד ומתרגש 
אני חזק אני חלש כשאת לא לידי... 

חולם איתך לבנות בית 
שלושה בנים ובת אחת 
איתך להקים משפחה בשניים 
זה אושר גדול וחזק 

אני עף אני עף לשמים ממך 
אני עף כולי רועד ומתרגש 
אני חלש אני חלש כשאת לא לידי... אהובתי...",
"עופר לוי
",יש בי אהבה,20/07/11,"אל תשחק באש 
פן תשרוף את אצבעותייך 
ומי שיקנה אותך 
יחזור וימכור אותך שוב ושוב 
אל תשחק באש 
פן תשרוף את אצבעותייך 
ומי שיקנה אותך 
יחזור וימכור אותך שוב ושוב 

אהובי, ליבי מלא דאגות 
היזהר מללכת ללא מעצור 

אל תתן לרוח הבוגדנית לקטוף אותך בדמי ימייך 

אהובי, ליבי מלא דאגות 
היזהר מללכת ללא מעצור 

אהובי, הקנאים רבים 
היזהר מללכת ללא מעצור 

אל תתן לרוח הבוגדנית לקטוף אותך בדמי ימייך 

ומי שיקנה אותך 
יחזור וימכור אותך שוב ושוב 

אל תשחק באש 
פן תשרוף את אצבעותייך 
ומי שיקנה אותך 
יחזור וימכור אותך שוב ושוב 
אל תשחק באש 
פן תשרוף את אצבעותייך 
ומי שיקנה אותך 
יחזור וימכור אותך שוב ושוב 

אתה נשמתי הסלחנית 
אתה ליבי ועיניי 
אתה נשמתי הסלחנית 
אתה ליבי ועיניי 

אתה שמחותיי ושגעונותיי 
אתה שמחותיי ושגעונותיי 
בכל הזהב לא אמכור אותך",לא יודע
"עופר לוי
",יש אלוהים,09/07/11,"היא אוהבת את כולם 
היא בית חם לכל אדם 
היא האוכל לרעב 
ותרופה לכל כאב 
כל אחד איתה יכול 
להגשים את החלום 
תעיניים לעצום 
ולהפליג לכל מקום 
היא זורמת בדמי 
כל שעה היא כאן איתי 
כל אחד אותה אוהב 
היא הכח שמניע את הלב 

לב המדינה 
היא לב האומה של כולנו 
אז ביחד נשיר את השיר 
שאהבנו 
לב המדינה 
היא לב האומה של כולנו 
אז ביחד נשיר את השיר 
שחלמנו 

היא נולדה עם חלומות 
לגשר בין עולמות 
היא משדרת לכולם 
אהבה עד קצה עולם 
היא נמצאת בכל מקום 
גם בלילה גם ביום 
היא נותנת תנשמה 
מסביב ליממה 
היא זורמת בדמי 
כל שעה היא כאן איתי 
כל אחד אותה אוהב 
היא הכח שמניע את הלב",צ'ולי זכאי
"עופר לוי
",יש אלוהים,11/07/11,"את ראית אותי טועה ולא אמרת מילה 
את ראית אותי בוכה ולא ניגבת דמעה 
את אישה כזאת גאה שלא שווה דמעה 
את הרסת את האהבה מבלי לומר מילה 

לכי נא לכי נא נערתי 
לא שווה את הדמעה ואת נשמתי 
לכי נא לכי נא נערתי 
לא שווה את הדמעה ואת נשמתי 

אני הולך בדד אחרי האהבה 
לא אראה אותך יותר את שמך אמחק לעד 
עוד אמצא לי נערה תמה ומתוקה 
שתנעים את החיים ואת האהבה",עופר לוי
"עופר לוי
",יום הרווקים,24/03/15,"למרות שכבר מזמן הלכת 
אני נושם אותך עדיין
למרות שכבר מזמן שכחת
אני עוד מחכה בנתיים

ואת הרי כבר עם אחר
מצאת לך אהבה אחרת
נכון ליבי שורף בוער
אך טוב לי אם את מאושרת

פזמון:
והלוואי שהוא ישמור אותך קרוב
שיעמוד שם לצידך כשאת נשברת
והלוואי שלעולם יהיה לך טוב
ליבי שלך תמיד גם אם את לא חוזרת

והלוואי שהוא ישמור אותך תמיד
שיעמוד שם לצידך כשאת נשברת
והלוואי שלעולם יהיה לך טוב
ליבי שלך תמיד גם אם את לא חוזרת

למרות שאת כבר לא שלי
אני חולם אותך כל לילה
ממשיך לברוח מעצמי
כל פעם שאני נזכר בך

ואת הרי כבר עם אחר
מצאת לך אהבה אחרת
נכון ליבי שורף בוער
אך טוב לי שאת מאושרת",עציון מוסאי
"עופר לוי
",יום הרווקים,30/06/11,"לילה לא לילה מתייסרת נשמתי
כל הלילה לא נרדם מתהפך במיטתי
לאהוב אותך לעד לך נשבעתי בעיני
ועכשיו אני מודה ומכה על חטאי

את מבטך לא אשכח,
געגועים לך אשלח
חי ונושם רק אותך
כל שנייה כל דקה

את הגלגל לאחור לא ניתן להשיב
והדמעות זולגות אינן עוצרות
הכאב הזה הולך ובא
הכאב חודר לנשמה
בליבי סוערת מלחמה
האמיני אהובה
אוהב אותך, אוהב אותך....

את נתת לי אהבה וחלום אחד גדול
ואני שיקרתי לך איך הרסתי את הכל
והיום את לא איתי מליבך את משכיחה
לא נותנת לי סיכוי לבקש ממך סליחה

את מבטך לא אשכח
געגועים לך אשלח
חי ונושם רק אותך
כל שניה כל דקה

את הגלגל לאחור לא ניתן להשיב...",יוסי גיספן
"עופר לוי
",יום הרווקים,28/07/11,"את ראית אותי טועה ולא אמרת מילה 
את ראית אותי בוכה ולא ניגבת דמעה 
את אישה כזאת גאה שלא שווה דמעה 
את הרסת את האהבה מבלי לומר מילה 

לכי נא לכי נא נערתי 
לא שווה את הדמעה ואת נשמתי 
לכי נא לכי נא נערתי 
לא שווה את הדמעה ואת נשמתי 

אני הולך בדד אחרי האהבה 
לא אראה אותך יותר את שמך אמחק לעד 
עוד אמצא לי נערה תמה ומתוקה 
שתנעים את החיים ואת האהבה",עופר לוי
"עופר לוי
",ידך בידי,20/07/11,"את ראית אותי טועה ולא אמרת מילה 
את ראית אותי בוכה ולא ניגבת דמעה 
את אישה כזאת גאה שלא שווה דמעה 
את הרסת את האהבה מבלי לומר מילה 

לכי נא לכי נא נערתי 
לא שווה את הדמעה ואת נשמתי 
לכי נא לכי נא נערתי 
לא שווה את הדמעה ואת נשמתי 

אני הולך בדד אחרי האהבה 
לא אראה אותך יותר את שמך אמחק לעד 
עוד אמצא לי נערה תמה ומתוקה 
שתנעים את החיים ואת האהבה",עופר לוי
"עופר לוי
",חרם עליי,11/07/11,"חבל, למה את בורחת, חבל 
חבל, למה את שוכחת, חבל 
חבל, חבל, איך את לא יודעת, חבל 
חבל, איך את לא שומעת, חבל 

את רחוקה וזה חורה לי 
חזרי אליי, עצוב לי 
את בודדה וזה כואב לי 
מביט מעל, עצוב לי 
רוצה אותך, מאור עיני 
כפרח בר לכל חיי 
חובק אותך, הכל חלף 
את נשמה, את האהבה 
חבל, חבל, חבל, חבל 

שמרת פינה לכל אחד 
ומה יהיה ומה עלי 
ארדוף אותך כמו פרפר 
גופי עייף, שמרי עלי 

איך, איך את אמרת לי ""לא אחזור"" 
איך, איך לשונך אמרה לי ""לך"" 
איך, איך את דמותך כבר לא אזכור 
איך, איך הכוכב כבר לא זוהר 

רוצה אותך, את יחידה 
נשבע, חבל, סולח לך 
בלי מילה, נשבע, חבל 
חבל, חבל, חבל, חבל 

מזיל דמעה שכבר יבשה 
קראי בשמי שישמעו 
אבדה שינה משתי עיני 
שרק אותך כה אהבו 

איך, איך את אמרת לי ""לא אחזור"" 
איך, איך לשונך אמרה לי ""לא"" 
איך, איך את דמותך כבר לא זוכר 
איך, איך הכוכב כבר לא זוהר",אלי קפה
"עופר לוי
",חרם עלי,20/07/11,"חבל, למה את בורחת, חבל 
חבל, למה את שוכחת, חבל 
חבל, חבל, איך את לא יודעת, חבל 
חבל, איך את לא שומעת, חבל 

את רחוקה וזה חורה לי 
חזרי אליי, עצוב לי 
את בודדה וזה כואב לי 
מביט מעל, עצוב לי 
רוצה אותך, מאור עיני 
כפרח בר לכל חיי 
חובק אותך, הכל חלף 
את נשמה, את האהבה 
חבל, חבל, חבל, חבל 

שמרת פינה לכל אחד 
ומה יהיה ומה עלי 
ארדוף אותך כמו פרפר 
גופי עייף, שמרי עלי 

איך, איך את אמרת לי ""לא אחזור"" 
איך, איך לשונך אמרה לי ""לך"" 
איך, איך את דמותך כבר לא אזכור 
איך, איך הכוכב כבר לא זוהר 

רוצה אותך, את יחידה 
נשבע, חבל, סולח לך 
בלי מילה, נשבע, חבל 
חבל, חבל, חבל, חבל 

מזיל דמעה שכבר יבשה 
קראי בשמי שישמעו 
אבדה שינה משתי עיני 
שרק אותך כה אהבו 

איך, איך את אמרת לי ""לא אחזור"" 
איך, איך לשונך אמרה לי ""לא"" 
איך, איך את דמותך כבר לא זוכר 
איך, איך הכוכב כבר לא זוהר",אלי קפה
